,Exp_name,Experiment,Subject,General_condition,Condition,Relative_beep,mean_asyn,std_asyn,sem_asyn,n_asyn,ci_asyn
5279,Experiment_SC,0,3,2,2,-1,2.4444444444444446,11.1946167618389,3.7315389206129663,9,7.313816284401414
5280,Experiment_SC,0,3,2,2,0,8.444444444444445,15.276161530669643,5.092053843556548,9,9.980425533370834
5281,Experiment_SC,0,3,2,2,1,13.0,16.93861466196887,5.6462048873229564,9,11.066561579152994
5282,Experiment_SC,0,3,2,2,2,-1.333333333333333,15.95566774952817,5.31855591650939,9,10.424369596358405
5283,Experiment_SC,0,3,2,2,3,-0.8888888888888883,19.146003354341197,6.382001118113732,9,12.508722191502917
5284,Experiment_SC,0,3,2,2,4,2.333333333333334,18.033533578678732,6.011177859559577,9,11.78190860473677
5285,Experiment_SC,0,3,2,2,5,4.111111111111111,12.805706193377667,4.268568731125889,9,8.366394713006741
5286,Experiment_SC,0,3,2,2,6,1.1111111111111114,18.492866492545474,6.164288830848491,9,12.082006108463043
5287,Experiment_SC,0,3,2,2,7,11.0,7.33143914930759,2.4438130497691968,9,4.789873577547626
5288,Experiment_SC,0,3,2,2,8,-1.1111111111111112,13.314570131167502,4.438190043722501,9,8.6988524856961
5289,Experiment_SC,0,3,2,2,9,4.111111111111111,9.518986874195758,3.1729956247319193,9,6.219071424474562
5290,Experiment_SC,0,3,2,2,10,-2.3333333333333335,15.451537140362442,5.150512380120814,9,10.095004265036797
5291,Experiment_SC,0,3,2,2,11,-1.4444444444444442,12.280856828594837,4.093618942864945,9,8.023493128015293
5292,Experiment_SC,0,3,3,3,-6,1.3939393939393936,13.968272128743278,4.211592510965486,11,8.254721321492353
5293,Experiment_SC,0,3,3,3,-5,-1.060606060606061,8.161655852988796,2.4608318302156262,11,4.823230387222627
5294,Experiment_SC,0,3,3,3,-4,5.121212121212121,7.332610157179483,2.2108651477557526,11,4.333295689601275
5295,Experiment_SC,0,3,3,3,-3,-5.696969696969697,13.19276278491317,3.977767645974651,11,7.796424586110316
5296,Experiment_SC,0,3,3,3,-2,2.3030303030303028,17.549425153899577,5.2913507747190875,11,10.371047518449414
5297,Experiment_SC,0,3,3,3,-1,-2.060606060606061,11.46062649229786,3.4555089033962667,11,6.772797450656683
5298,Experiment_SC,0,3,3,3,0,-18.424242424242422,19.206388352195567,5.790943976553184,11,11.35025019404424
5299,Experiment_SC,0,3,3,3,1,-10.515151515151516,25.74344086315478,7.761939468707942,11,15.213401358667566
5300,Experiment_SC,0,3,3,3,2,-15.606060606060607,33.314850936621234,10.044805500308437,11,19.687818780604534
5301,Experiment_SC,0,3,3,3,3,-2.8787878787878793,22.877948007863488,6.897960865031089,11,13.520003295460933
5302,Experiment_SC,0,3,3,3,4,5.8484848484848495,24.825217303004905,7.485084648464172,11,14.670765910989775
5303,Experiment_SC,0,3,3,3,5,10.484848484848484,27.5921138638334,8.319335350827162,11,16.305897287621235
5304,Experiment_SC,0,3,3,3,6,15.212121212121211,17.829764582027018,5.375876292631954,11,10.53671753355863
5305,Experiment_SC,0,3,3,3,7,12.484848484848483,16.769756929506983,5.056271960057919,11,9.91029304171352
5306,Experiment_SC,0,3,3,3,8,8.757575757575758,17.86109422372232,5.385322535024644,11,10.5552321686483
5307,Experiment_SC,0,3,3,3,9,16.030303030303028,19.111488427095097,5.762330572535811,11,11.294167922170189
